Biz,GBU,Metric,Total Store + Deals,2014-W48,2014-W49,2014-W50,2014-W51,2014-W52,2015-W01,2015-W02,2015-W03,2015-W04,2015-W05,2015-W06,2015-W07,2015-W08,2015-W09,2015-W10,2015-W11,2015-W12,2015-W13,2015-W14,2015-W15,2015-W16,2015-W17,2015-W18,2015-W19,2015-W20,2015-W21,2015-W22,2015-W23,2015-W24,2015-W25,2015-W26,2015-W27,2015-W28,2015-W29,2015-W30,2015-W31,2015-W32,2015-W33,2015-W34,2015-W35,2015-W36,2015-W37,2015-W38,2015-W39,2015-W40,2015-W41,2015-W42,2015-W43,2015-W44,2015-W45,2015-W46,2015-W47
Deals,DT,Units,DT Category Units,101.8277441,120.3418794,129.598947,178.9699744,308.5689214,107.9991225,101.8277441,24.68551371,67.88516272,83.31360879,120.3418794,92.57067643,114.1705009,975.0460168,1005.429808,1035.196575,973.4300247,978.8445455,994.288735,978.6143146,959.7485134,963.9681054,1012.359218,986.830148,970.0478123,967.8033885,51.33815105,73.99927847,44.52109823,52.35305613,54.91433332,48.83633024,47.72183916,50.19790495,51.80089115,71.22066369,101.4460072,77.23942143,67.14786359,51.33815105,73.99927847,44.52109823,52.35305613,54.91433332,48.83633024,47.72183916,50.19790495,51.80089115,71.22066369,101.4460072,77.23942143,67.14786359
Deals,DT,PM,DT Category PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,DT,PM%,DT Category PM%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Business,PSG ESP,Traffic,PSG ESP Traffic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Business,PSG ESP,Conversion,PSG ESP Conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Business,PSG ESP,AOS,PSG ESP AOS,181.221354,183.939698,181.0016237,152.4452696,141.780302,155.9016262,171.4928504,168.0579401,167.0797572,173.8771451,162.8579475,169.9208597,173.0656779,143.8755507,149.4673013,147.2711142,138.4854548,147.3877426,150.7303576,152.5467584,139.4810926,155.1381027,149.1298073,153.7958329,147.6040872,146.9012173,159.891839,153.737496,161.1580624,154.319897,145.1904824,164.1738928,152.5870694,159.6775245,158.7711634,143.6580355,152.1279532,160.4194512,152.1922738,149.8842993,149.117691,153.5903634,152.1119916,146.7137922,145.4841085,153.9818074,158.8390731,155.9567641,157.0643415,149.6137336,153.0317046,152.1573672
Traffic Business,PSG ESP,RPV/RPC,PSG ESP RPV/RPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Business,PSG ESP,Number of Orders,PSG ESP Number of Orders,424.4065886,527.8013671,552.3206414,1401.3387,1921.883337,1246.257322,1126.728829,1024.055858,1138.970594,774.5148185,1257.512469,960.7721688,855.4525479,1065.782802,1112.346944,1034.19239,1359.790517,1036.857201,1049.779308,898.1015264,1243.890084,1175.086307,1114.070834,1027.467616,1054.614084,1098.094838,1014.464018,987.0334144,936.6586231,1089.253683,1232.703948,790.5274011,938.7563834,807.9193036,983.0372982,1511.619163,1232.21439,1171.907016,1096.010581,1302.82627,1379.218599,1164.820787,1202.255558,1335.070033,1432.158334,910.9397678,897.4068365,852.1040361,962.3662184,991.6711035,871.1264085,852.0455108
Traffic Business,PSG ESP,Order $,PSG ESP Order $,63644.18577,80336.55905,82725.80297,176776.4121,225481.1105,160777.627,159894.1858,142413.0963,157472.0908,111439.5831,169468.3119,135093.4701,122510.7274,126888.7015,137579.4932,126033.5463,155827.2535,126458.3649,130938.0848,113369.352,143570.2951,150853.5336,137481.5779,130761.5191,128812.8522,133485.0077,134224.0045,125567.9791,124910.9811,139097.1425,148103.111,107396.0406,118532.6193,106752.7379,129154.2999,179696.4752,155118.1244,155566.9823,138030.3531,161588.2938,170188.2301,148043.835,151330.8574,162084.7805,172414.5203,116071.6936,117954.3507,109967.4323,125079.2343,122773.9888,110313.7993,107281.0521
Traffic Business,PSG ESP,LIO,PSG ESP LIO,1.220587337,1.220587337,1.220587337,1.220587337,1.220587337,1.220587337,1.220587337,1.220587337,1.220587337,1.220587337,1.220587337,1.220587337,1.220587337,1.231130318,1.231130318,1.231130318,1.231130318,1.231130318,1.231130318,1.231130318,1.231130318,1.231130318,1.231130318,1.231130318,1.231130318,1.231130318,1.253264214,1.253264214,1.253264214,1.253264214,1.253264214,1.253264214,1.253264214,1.253264214,1.253264214,1.253264214,1.253264214,1.253264214,1.253264214,1.245334346,1.245334346,1.245334346,1.245334346,1.245334346,1.245334346,1.245334346,1.245334346,1.245334346,1.245334346,1.245334346,1.245334346,1.245334346
Traffic Business,PSG ESP,ASP,PSG ESP ASP,179.4209965,182.1123348,179.2034491,150.9307903,140.3717747,154.3528094,169.7891415,166.3883556,165.4198905,172.1497492,161.2400226,168.2327679,171.3463435,141.2263471,146.7151359,144.5593875,135.9354999,144.6738685,147.9549354,149.7378905,136.9128049,152.2815199,146.3838562,150.9639655,144.8862294,144.1963016,154.1758715,148.24154,155.3968288,148.8031208,140.0000732,158.3048465,147.1322399,153.9692186,153.095259,138.5224097,146.6895367,154.6846222,146.7515578,145.4463842,144.7024745,149.0427158,147.608117,142.3697526,141.1764785,149.4225695,154.1360168,151.3390499,152.413833,145.1838298,148.5005983,147.6521491
Traffic Business,PSG ESP,Units,PSG ESP Units,428.6651961,533.097465,557.8627722,1415.400102,1941.168021,1258.762596,1138.034723,1034.331504,1150.399325,782.2865042,1270.13068,970.4128098,864.0363841,1085.775358,1133.212976,1053.592355,1385.298236,1056.307155,1069.471662,914.9486223,1267.223677,1197.12924,1134.969205,1046.741434,1074.397131,1118.693521,1052.074594,1023.627019,971.3846157,1129.637035,1278.405623,819.8356762,973.560149,837.8723719,1019.482749,1567.661434,1277.897916,1215.354686,1136.644441,1342.578597,1421.301837,1200.362239,1238.939234,1375.806194,1475.856889,938.734706,924.7888528,878.1037562,991.7302999,1021.929347,897.7065465,878.0434452
Traffic Business,PSG ESP,PM,PSG ESP PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Business,PSG ESP,PM%,PSG ESP PM%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG ESP,Traffic,PSG ESP Traffic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG ESP,Conversion,PSG ESP Conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG ESP,AOS,PSG ESP AOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG ESP,RPV/RPC,PSG ESP RPV/RPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG ESP,Number of Orders,PSG ESP Number of Orders,1.533905163,1.907598195,1.996216615,5.064767432,6.946138099,4.50426688,4.072262814,3.701178564,4.116507431,2.799278595,4.544945627,3.472456437,3.091806573,3.566382556,3.722198115,3.460672936,4.550207764,3.469590079,3.512830763,3.005278009,4.162375195,3.932140113,3.727966696,3.43817012,3.529009163,3.674506915,3.512299516,3.41732868,3.242919975,3.77123793,4.267894574,2.736981262,3.250182887,2.797195887,3.403493239,5.233560935,4.266199619,4.057402109,3.794631811,4.395340081,4.653064592,3.929751504,4.056045049,4.504120744,4.831667177,3.073234064,3.027578065,2.874740178,3.246731287,3.345597067,2.938915884,2.874542731
Deals,PSG ESP,Order $,PSG ESP Order $,961.8297523,1214.095078,1250.202789,2671.552956,3407.608064,2429.769558,2416.418457,2152.233569,2379.814279,1684.142947,2561.108489,2041.614914,1851.456832,1968.226117,2134.05566,1954.96143,2417.104646,1961.550977,2031.037871,1758.521577,2226.981607,2339.955103,2132.536852,2028.299083,1998.072459,2070.544305,2058.269077,1925.532541,1915.45775,2132.996614,2271.099381,1646.87345,1817.648236,1637.008672,1980.527273,2755.570433,2378.671684,2385.554731,2116.637844,2459.824108,2590.739102,2253.639703,2303.677342,2467.382019,2624.629443,1766.934618,1795.593905,1674.01075,1904.054487,1868.962227,1679.283421,1633.116559
Deals,PSG ESP,LIO,PSG ESP LIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG ESP,ASP,PSG ESP ASP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG ESP,Units,PSG ESP Units,5.003452557,6.222403635,6.511468482,16.520789,22.65764094,14.69248958,13.28333346,12.07289198,13.42765519,9.13098018,14.82517978,11.32682219,10.08517858,11.63320024,12.14145575,11.28838553,14.84234437,11.3174724,11.45851939,9.80293065,13.57727147,12.82626656,12.16027232,11.21498349,11.51129179,11.9858916,11.45678652,11.14700069,10.57809611,12.30141896,13.92146564,8.92777221,10.60178704,9.124186583,11.1018708,17.07137734,13.91593685,13.23485926,12.37772758,14.33718074,15.17785355,12.81847514,13.23043266,14.6920129,15.76043817,10.02459683,9.875671307,9.377128675,10.59052825,10.91301901,9.586463717,9.376484623
Deals,PSG ESP,PM,PSG ESP PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG ESP,PM%,PSG ESP PM%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Business,Tablet Category,Traffic,Tablet Traffic,89819.33705,87494.71373,89169.90329,170405.8735,165436.4757,102833.0403,97756.95873,84319.94647,91414.61963,88528.30546,84621.89865,77491.10231,76915.53711,56405.53869,64432.09258,61889.20444,72224.09392,62365.58547,57339.93163,53896.79454,57595.82281,58176.81535,56738.2491,61758.79066,57658.72367,56606.32018,54107.99292,53047.77309,62109.71312,61828.02696,52417.60987,53315.2072,55136.24812,54095.63164,64825.26374,64318.27809,54076.09453,54779.81638,54175.90925,67288.18513,64305.40483,62396.90316,63241.33117,67182.09259,60439.54199,61447.59131,53885.35471,53799.7971,53146.10262,58743.93286,53457.01201,55811.99366
Traffic Business,Tablet Category,Conversion,Tablet Conversion,0.00448453,0.004729854,0.004899643,0.010412663,0.014156592,0.00915179,0.009599242,0.008118355,0.007653589,0.008823449,0.006357165,0.007518095,0.007826927,0.005489343,0.004565664,0.004734281,0.006417559,0.004454087,0.005197391,0.004289522,0.005925291,0.004832562,0.004265571,0.004387633,0.004683223,0.004996521,0.004216823,0.003702755,0.004822001,0.005834872,0.008164963,0.004247188,0.005095708,0.003820617,0.004798654,0.007878479,0.005360761,0.005293863,0.004213895,0.005883623,0.006163167,0.005473629,0.005312,0.005917016,0.007382627,0.003746017,0.003876999,0.003354282,0.004012725,0.003886291,0.003788435,0.003257724
Traffic Business,Tablet Category,AOS,Tablet AOS,185.4602516,191.7520187,185.2311889,158.9199532,147.8020211,162.5231087,168.4026192,175.1957279,174.1759994,170.8881801,180.1487873,171.9508162,175.2292016,207.8244933,215.9016317,212.7292965,200.0386399,212.8977632,217.7260838,220.3498275,201.4768129,224.0929569,215.4141304,222.154083,213.2102673,212.19499,224.3607595,215.7249651,226.1375284,216.5421921,203.7317671,230.3693518,214.1106826,224.0600327,222.7882238,201.5814325,213.4664493,225.1011068,213.5567041,210.3181466,209.2424394,215.5185081,213.4440519,205.8692806,204.1437843,216.0677836,222.883515,218.8390494,220.3932056,209.938488,214.7345963,213.5077231
Traffic Business,Tablet Category,RPV/RPC,Tablet RPV/RPC,0.688232278,0.750507276,0.751010193,1.369328009,1.731435531,1.230802666,1.337682491,1.176952101,1.103114793,1.247721447,0.947680841,1.069742685,1.134919345,0.944026856,0.815693699,0.833390572,1.062309343,0.784688047,0.936403561,0.782147893,0.987875062,0.896133924,0.760358769,0.806588093,0.826266654,0.87734434,0.782887713,0.660986613,0.902333778,1.045541066,1.376512734,0.809642757,0.902838621,0.708378192,0.884665206,1.314196059,0.9469418,0.986092322,0.744670508,1.023973826,1.067138874,0.976173878,0.938230076,1.008002255,1.247137428,0.669771964,0.715057345,0.60742348,0.731820904,0.675141263,0.673176771,0.575566022
Traffic Business,Tablet Category,Number of Orders,Tablet Number of Orders,333.3143702,342.4496894,361.5347212,1468.296025,1938.015393,778.7642089,776.5186351,566.4552402,578.9593258,646.3797867,445.157324,482.0886674,498.1642908,256.2178428,243.4296189,242.4578106,383.5475475,229.8639905,246.6094795,191.3106299,282.4021099,232.6454991,200.2720304,224.2313284,223.4483419,234.0452742,188.8052212,162.5396849,247.8301257,298.527232,354.1593365,187.3785337,232.4925296,171.0263329,257.4133151,419.3185182,239.8827284,239.9719712,188.9109594,327.605304,327.9583123,282.6217919,277.9881586,328.9451474,369.2319863,190.4766792,172.8755879,149.3301129,176.4729033,188.9146361,167.5837027,150.4558555
Traffic Business,Tablet Category,Order $,Tablet Order $,51153.12013,54338.03982,55415.51496,193089.7844,237030.8323,104734.1593,108210.143,82121.40234,83445.63263,91404.38649,66360.87632,68595.93981,72234.77462,44062.92742,43490.71926,42680.62096,63489.27234,40495.73511,44431.1418,34883.42048,47082.5803,43140.99013,35699.46725,41220.93476,39423.25665,41096.25511,35053.23852,29015.30013,46376.07448,53492.60274,59706.92349,35720.02736,41192.16185,31709.88197,47455.92963,69945.82806,42373.6478,44699.78104,33383.94141,57015.75988,56785.26589,50403.12504,49099.55997,56037.9549,62373.87481,34056.42637,31884.44522,27042.04054,32184.25635,32818.96777,29778.37867,26582.13934
Traffic Business,Tablet Category,LIO,Tablet LIO,1.405384467,1.405384467,1.405384467,1.405384467,1.405384467,1.405384467,1.405384467,1.405384467,1.405384467,1.405384467,1.405384467,1.405384467,1.405384467,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703,1.461687703
Traffic Business,Tablet Category,ASP,Tablet ASP,159.4734718,164.8836334,159.2765055,136.6520127,127.0919307,139.7502924,144.8059631,150.6472181,149.7703745,146.9432459,154.9062524,147.856985,150.6760014,171.8204652,178.4983002,175.8755482,165.3834523,176.0148294,180.0066797,182.1758796,166.5724726,185.27054,178.0952548,183.6675615,176.2731944,175.4338063,185.4919479,178.3522398,186.960905,179.0278884,168.436773,190.4595968,177.0176196,185.2433197,184.1918422,166.6589677,176.4849948,186.1040356,176.5596136,173.8821119,172.9927628,178.1815499,176.4664776,170.2039784,168.7774114,178.6356676,184.2706249,180.9268325,182.2117428,173.5682262,177.5334449,176.5191183
Traffic Business,Tablet Category,Units,Tablet Units,387.6291541,398.2531066,420.4481135,1707.56018,2253.822021,905.6666574,903.0551593,658.7611733,673.3028449,751.7097142,517.6973222,560.6467619,579.3419664,309.9068745,294.4389491,293.2635036,463.9178145,278.0307182,298.2851318,231.3987142,341.5779099,281.3950766,242.2379265,271.217763,270.2707059,283.0881668,228.368311,196.5989768,299.7615577,361.0819622,428.3714665,226.642669,281.2100532,206.863955,311.3528515,507.1843942,290.1488273,290.2567704,228.4962059,396.2531833,396.6801625,341.843625,336.2390396,397.8737835,446.6025066,230.3900137,209.1007111,180.6214121,213.451824,228.5006531,202.6999406,181.9830478
Traffic Business,Tablet Category,PM,Tablet PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Business,Tablet Category,PM%,Tablet PM%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,Tablet Category,Traffic,Tablet Traffic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,Tablet Category,Conversion,Tablet Conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,Tablet Category,AOS,Tablet AOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,Tablet Category,RPV/RPC,Tablet RPV/RPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,Tablet Category,Number of Orders,Tablet Number of Orders,0.536336189,0.551035832,0.581745559,2.362635292,3.118460779,1.253109573,1.24949622,0.911483188,0.931603514,1.040089785,0.716302698,0.775728927,0.801596214,1.190921874,1.131481145,1.126964098,1.782760947,1.068426974,1.146261401,0.889227742,1.312628529,1.081355657,0.930881078,1.042245891,1.038606504,1.087861928,0.87819484,0.756025239,1.152738977,1.388547801,1.647310915,0.87155885,1.081398801,0.795499415,1.197313525,1.950387582,1.115773033,1.11618813,0.878686662,1.561911462,1.563594486,1.347445266,1.325353668,1.568299383,1.760373426,0.908128485,0.824212426,0.711955552,0.84136321,0.900681191,0.798982504,0.717322712
Deals,Tablet Category,Order $,Tablet Order $,12300.38422,13066.23655,13325.32843,46430.76576,56996.92029,25184.59084,26020.43301,19747.08091,20065.50804,21979.28632,15957.27248,16494.72044,17369.72212,23942.50905,23631.58783,23191.40406,34498.21804,22004.20084,24142.586,18954.63283,25583.30032,23441.55523,19398.04883,22398.25317,21421.44734,22330.50588,18748.63731,15519.17487,24804.78942,28611.14835,31934.95096,19105.27717,22032.11273,16960.40369,25382.36266,37411.34961,22664.04439,23908.20415,17855.79409,31839.38785,31710.67278,28146.68524,27418.73363,31293.35089,34831.52721,19018.1762,17805.27384,15101.12325,17972.69777,18327.14052,16629.18025,14844.3
Deals,Tablet Category,LIO,Tablet LIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,Tablet Category,ASP,Tablet ASP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,Tablet Category,Units,Tablet Units,75.74717256,77.82321446,82.16037279,333.6767997,440.4226146,176.9776289,176.4673123,128.7294718,131.5710809,146.8926804,101.1639811,109.5567931,113.2100499,168.1948124,159.7999524,159.1620065,251.7806999,150.8947634,161.8873794,125.5863181,185.3835368,152.7206913,131.4690507,147.1971889,146.6831955,153.639577,124.0281328,106.7740261,162.8022124,196.105674,232.6509877,123.0909268,152.7267845,112.3489943,169.0975102,275.4547385,157.5814837,157.6401082,124.0975932,220.5899572,220.827652,190.3007314,187.180718,221.4921282,248.6188931,128.2556845,116.4041549,100.5500302,118.8263734,127.2038974,112.8409136,101.3080385
Deals,Tablet Category,PM,Tablet PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,Tablet Category,PM%,Tablet PM%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Business,PSG Accy,Traffic,PSG Other Traffic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Business,PSG Accy,Conversion,PSG Other Conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Business,PSG Accy,AOS,PSG Other AOS,310.2969538,299.3524737,313.3057774,304.5137956,336.3266827,394.2317588,385.4119727,485.6699547,323.0551831,383.0207499,445.9655771,400.6689118,397.8285616,400.5005308,355.8899482,283.0652528,205.7585947,423.3207453,428.9979253,391.3385011,314.6184461,545.0219199,488.6821784,507.1718661,434.2624561,362.9966491,378.7228395,364.1455462,381.7220403,365.5250323,343.9009277,388.8653935,361.4206239,378.2152102,376.0683862,340.2711449,360.3331526,379.972552,360.4855035,428.3255267,346.8987238,374.5060159,397.4741945,331.5810941,302.3815795,390.257328,389.8904995,343.0183667,347.5420318,390.6101144,363.7902673,373.3726108
Traffic Business,PSG Accy,RPV/RPC,PSG Other RPV/RPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Business,PSG Accy,Number of Orders,PSG Other Number of Orders,68.2524047,80.73921777,87.87807249,295.7453969,341.069536,136.7997465,154.2121446,93.4531568,147.3977602,96.34848616,113.9324735,110.2037609,105.9056165,31.90076222,35.43330621,43.71947889,89.46912159,27.73770621,30.0305365,25.84623535,43.39172176,22.95128195,21.18195509,23.56641334,26.32273563,32.82694304,38.66459549,40.9092891,42.75995207,55.47515305,77.93464572,41.25379244,61.11678591,41.10926608,48.98307243,98.77133362,63.97343578,57.56652429,52.11714344,62.32156589,76.63909349,63.01095519,57.83437675,79.12430617,96.57501642,40.8568994,38.28720024,36.90961223,43.35643258,39.33678213,38.32369454,33.33226848
Traffic Business,PSG Accy,Order $,PSG Other Order $,17525.18922,20000.21366,22783.27606,74523.32317,94923.00985,44627.66319,49182.54806,37558.0002,39403.50402,30537.56778,42045.16978,36538.38173,34864.40026,10572.34684,10435.05267,10240.67975,15233.45468,9716.443786,10660.69527,8369.839275,11296.87468,10351.13955,8565.639464,9890.446348,9459.116029,9860.531029,12117.19827,12327.19261,13506.77585,16779.6493,22178.44838,13274.87441,18278.50554,12866.07149,15243.33855,27811.42786,19075.28975,18100.45453,15546.60824,22089.1783,21999.87979,19527.29594,19022.26572,21710.35483,24165.03165,13194.21991,12352.74593,10476.69024,12468.89945,12714.80083,11536.80872,10298.51425
Traffic Business,PSG Accy,LIO,PSG Other LIO,1.380632377,1.380632377,1.380632377,1.380632377,1.380632377,1.380632377,1.380632377,1.380632377,1.380632377,1.380632377,1.380632377,1.380632377,1.380632377,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537,1.54813537
Traffic Business,PSG Accy,ASP,PSG Other ASP,271.6015299,262.0218757,274.2351397,266.5395575,294.3852347,345.0692877,337.3493686,425.1047299,282.7687507,335.2563419,390.3516664,350.7036988,348.2175531,312.627312,277.8046702,220.9583317,160.6134111,330.4405776,334.8721361,305.4755095,245.5884863,425.4394806,381.461157,395.8940501,338.9815841,283.3521006,295.6278312,284.2489199,297.9689819,285.325735,268.4461427,303.5450227,282.1218687,295.2315801,293.5557875,265.6127651,281.2729979,296.6033461,281.3919216,334.3472674,270.7861969,292.3362145,310.2649796,258.8293852,236.0364922,304.6315549,304.3452117,267.757223,271.2883576,304.906937,283.9715922,291.4514882
Traffic Business,PSG Accy,Units,PSG Other Units,77.97641374,92.24223934,100.398176,337.880629,389.6621573,156.2897847,176.1829498,106.7675498,168.3977112,110.0753805,130.1645815,125.9046343,120.9941277,40.86742173,45.39289242,56.00814077,114.6170834,35.53421481,38.47151336,33.11108973,55.58825773,29.40242343,27.13577456,30.19045582,33.72152459,42.05393326,49.53243182,52.40806344,54.77891035,71.06809734,99.84049947,52.8493997,78.29547918,52.66424991,62.75122408,126.5339592,81.95507559,73.74731077,66.7662191,79.83889845,98.18079369,80.72206116,74.09045115,101.3645494,123.7203016,52.34094805,49.04895839,47.28415824,55.54304949,50.39355653,49.0957105,42.70129545
Traffic Business,PSG Accy,PM,PSG Other PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Business,PSG Accy,PM%,PSG Other PM%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG Accy,Traffic,PSG Other Traffic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG Accy,Conversion,PSG Other Conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG Accy,AOS,PSG Other AOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG Accy,RPV/RPC,PSG Other RPV/RPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG Accy,Number of Orders,PSG Other Number of Orders,0.126646463,0.1498165,0.163063076,0.548773463,0.632875143,0.2538402,0.286149957,0.173407982,0.273505455,0.178780441,0.211408592,0.204489741,0.196514274,0.238654376,0.265081866,0.327071963,0.669331886,0.207509931,0.224662937,0.193359554,0.324619963,0.171701974,0.158465376,0.176303864,0.196924324,0.245583273,0.182382831,0.192971163,0.201700832,0.261679071,0.367621622,0.194596202,0.288290936,0.193914464,0.231055602,0.465909321,0.301765896,0.271544174,0.245839172,0.300106881,0.369052334,0.303426607,0.278499011,0.381019771,0.465052933,0.196744682,0.184370404,0.177736686,0.208781079,0.189424621,0.18454614,0.160510138
Deals,PSG Accy,Order $,PSG Other Order $,2802.11302,3197.846164,3642.831681,11915.57886,15177.297,7135.543846,7863.827121,6005.171189,6300.249902,4882.670037,6722.627425,5842.14378,5574.489878,6835.784171,6747.013594,6621.337488,9849.526309,6282.381159,6892.907793,5411.704295,7304.243635,6692.757715,5538.303228,6394.886355,6116.000219,6375.543946,4859.161161,4943.371744,5416.400653,6728.86738,8893.859174,5323.405026,7329.929099,5159.469499,6112.785894,11152.76049,7649.450397,7258.528226,6234.401162,9090.408318,9053.659102,8036.111211,7828.275012,8934.510256,9944.68883,5429.846453,5083.552805,4311.495468,5131.353722,5232.550057,4747.768367,4238.170307
Deals,PSG Accy,LIO,PSG Other LIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG Accy,ASP,PSG Other ASP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG Accy,Units,PSG Other Units,11.39818167,13.48348496,14.67567685,49.38961167,56.95876288,22.84561798,25.75349613,15.60671839,24.61549094,16.09023967,19.02677331,18.40407665,17.68628465,21.4788938,23.8573679,29.4364767,60.23986973,18.67589375,20.21966433,17.40235987,29.21579668,15.4531777,14.2618838,15.8673478,17.72318915,22.10249455,16.41445476,17.36740464,18.15307492,23.55111642,33.08594594,17.51365819,25.94618422,17.45230177,20.79500422,41.93183885,27.15893065,24.43897567,22.12552549,27.00961932,33.21471004,27.30839459,25.06491095,34.29177938,41.85476394,17.70702138,16.59333632,15.99630178,18.7902971,17.0482159,16.60915263,14.44591242
Deals,PSG Accy,PM,PSG Other PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deals,PSG Accy,PM%,PSG Other PM%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
